"零","零 ０ 〇 ゼロ n:  (See 零・れい) zero/nought/(P)
零 ０ 〇 れい n:  zero/nought/(P)"
"旬","旬  しゅん n adj-no:    season (e.g. fruit, fish)/(adj-na,adj-no)   in vogue/popular/fresh/up to date/(P)
旬  じゅん n:    ten-day period (in a month)/  ten-year period (in one's age)/decade/(P)"
"楯突く","楯突く 盾つく たて突く 楯つく 盾突く たてつく v5k vi:  to defy/to disobey/to rebel against/to oppose/to resist/(P)"
"殉職","殉職  じゅんしょく n vs:  dying at one's post/being killed in the line of duty/(P)"
"準える","準える 擬える 准える なぞらえる なずらえる v1 vt:  to pattern after/to liken to/to imitate/(P)"
"準急","準急  じゅんきゅう n:  (abbr) (from 準急行列車, etc.) semi-express train/local express train/sub-express train/slower than an express (more stops)/(P)"
"準備","準備  じゅんび n vs:  preparation/arrangements/getting ready/provision/setup/reserving/(P)"
"潤い","潤い  うるおい n:    moisture/damp/wetness/  richness/warmth/interest/taste/charm/  financial leeway/gains/profit/  blessing/grace/favour/favor/(P)"
"潤う","潤う 霑う うるおう v5u vi:    to be moist/to be damp/to get wet/to be watered/  to profit by/to receive benefits/to receive favors (favours)/  to become rich/to become at ease financially/(P)"
"盾","盾 楯 たて n:  shield/buckler/escutcheon/pretext/(P)"
"純情","純情  じゅんじょう n adj-na:  pure heart/naivete/innocence/(P)"
"純粋","純粋  じゅんすい adj-na adj-no:  pure/true/genuine/unmixed/(P)"
"純毛","純毛  じゅんもう n:  all-wool"
"巡る","巡る 回る 廻る めぐる v5r vi:    (uk) to go around/  (uk) to return/  (uk) to surround/  (uk) (See を巡って) to concern (usu. of disputes)/(P)"
"巡回","巡回  じゅんかい n vs adj-no:  going around/patrol/round/tour/(P)"
"巡査","巡査  じゅんさ n:  police officer/policeman/constable/(P)"
"巡礼","巡礼 順礼 じゅんれい n vs:  pilgrimage/pilgrim/(P)"
"順","順  じゅん ずん n n-suf:    order/turn/sorting/(adj-na)   (じゅん only) obedient/docile/submissive/meek/(P)"
"順々に","順々に 順順に じゅんじゅんに adv:  in order/in turn/(P)"
"順位","順位  じゅんい n:  order/rank/position (e.g. in a race)/precedence/(P)"
"順序","順序  じゅんじょ n:  order/sequence/procedure/(P)"
"順調","順調  じゅんちょう adj-na n:  favourable/favorable/doing well/OK/all right/(P)"
"順番","順番  じゅんばん n:  (See 出番・1) turn (in line)/order of things/sequential order/(P)"
"順路","順路  じゅんろ n:  (regular) route/(P)"
"処遇","処遇  しょぐう n vs:  treatment (of a person)/dealing with/(P)"
"処刑","処刑  しょけい n vs:  execution/(P)"
"処女","処女  しょじょ n adj-no:  virgin/maiden/(P)"
"処置","処置  しょち n vs:    measure/step/dealing with/  medical treatment/(P)"
"処罰","処罰  しょばつ n vs:  punishment/penalty/(P)"
"処分","処分  しょぶん n vs:    disposal/throwing away/selling off/  dealing with (a problem)/measure/  punishment/penalty/  putting down (e.g. diseased animal)/(P)"
"処理","処理  しょり n vs:  processing/dealing with/treatment/disposition/disposal/(P)"
"初心","初心 初 産 生 うぶ adj-na adj-no n:    (uk) (esp. 初, 初心) innocent/naive/unsophisticated/inexperienced/green/wet behind the ears/(n-pref)   (産, 生) birth-
初心  しょしん adj-na n:  original intention/initial resolution/(P)"
"生","生 初心 産 初 うぶ adj-na adj-no n:    (uk) (esp. 初, 初心) innocent/naive/unsophisticated/inexperienced/green/wet behind the ears/(n-pref)   (産, 生) birth-
生  いく pref:  (arch) vital/virile/lively
生  き n pref:  pure/undiluted/raw/crude
生  せい しょう n:    life/living/(n,n-suf)   (せい only) (male) (hum) I/me/myself/(n-suf)   (せい only) (abbr) (See 学生・がくせい) student
生  なま adj-no n:    raw/uncooked/fresh/  natural/as it is/unedited/unprocessed/  (col) unprotected (sex)/  live (i.e. not recorded)/  inexperienced/unpolished/green/crude/(n)   (abbr) (See 生意気) impudence/sauciness/  (abbr) (See 生ビール) unpasteurized beer/draft beer/draught beer/(adj-no)   (See 生テープ) blank (e.g. disk)/unused/(pref)   (before an adjective) just a little/somehow/vaguely/partially/somewhat/half-/semi-/  insufficient/incomplete/half-baked/half-hearted/perfunctory/(n)   (arch) cash/  (abbr) (See 生酔い) tipsiness/(P)
生  ふ n n-suf:  (See 芝生) area of thick growth (of trees, grass, etc.)
生 生り なまり n:  (uk) (abbr) (See 生り節) boiled and half-dried bonito"
"初めて","初めて 始めて 甫めて はじめて adv adj-no:    (See 始める・1) for the first time/(adv)   (after the -te form of a verb) only after ... is it .../only when ... do you .../(P)"
"初めに","初めに 始めに はじめに exp:    first/firstly/first of all/to begin with/in the beginning/at the beginning/  (uk) (as section heading of a book, etc.) Introduction/Preface/(P)"
"始めに","始めに 初めに はじめに exp:    first/firstly/first of all/to begin with/in the beginning/at the beginning/  (uk) (as section heading of a book, etc.) Introduction/Preface/(P)"
"初夏","初夏  しょか はつなつ n:    early summer/  (しょか only) (obs) fourth month of the lunar calendar/(P)"
"初回","初回  しょかい n:    (See 第一回・1) first time/first innings/initial attempt/(adj-no)   (See 第一回・2) first/initial/(P)"
"初期","初期  しょき n adj-no:    early (days)/initial stage/  {comp} (See 初期化・1) initial/(P)"
"初級","初級  しょきゅう n adj-no:  elementary level/beginner level/(P)"
"初詣","初詣 初詣で 初もうで はつもうで n:  first shrine visit of New Year/(P)"
"初心者","初心者  しょしんしゃ n:  beginner/(P)"
"初雪","初雪  はつゆき n:  first snow (of season)/(P)"
"初日","初日  しょにち しょじつ n-adv n-t:  first day/opening day/(P)
初日  はつひ n:  New Year's Day sunrise"
"初任給","初任給  しょにんきゅう n:  initial salary/(P)"
"初版","初版  しょはん n:  first edition/(P)"
"初歩","初歩  しょほ n adj-no:  basics/rudiments/elements/ABCs of .../(P)"
"初夢","初夢  はつゆめ n:  first dream of the year/(P)"
"初恋","初恋 はつ恋 はつこい n:  first love/puppy love/(P)"
"所","所  しょ suf ctr:  counter for places
所 處 処 ところ とこ n suf:    (also pronounced どころ when a suffix) place/spot/scene/site/  (uk) address/  (uk) district/area/locality/  (uk) one's house/  (uk) (See いいとこ・1) point/aspect/side/facet/  (uk) passage (in text)/part/  (uk) space/room/  (uk) thing/matter/(n)   (uk) (after the plain past form of a verb) whereupon/as a result/  (uk) (after present form of a verb) about to/on the verge of/  (uk) (after past form of a verb) was just doing/was in the process of doing/have just done/just finished doing/(P)"
"所々","所々 所所 処処 処々 ところどころ しょしょ n-adv n-t:  here and there/some parts (of something)/several places/(P)"
"所轄","所轄  しょかつ n vs adj-no:  jurisdiction/(P)"
"所載","所載  しょさい n:  printed/published/noted or mentioned (in a publication)"
"所属","所属  しょぞく n vs adj-no:  belonging to (a group, organization, etc.)/affiliation (with)/being attached to/being under the control of/(P)"
"所得","所得  しょとく n:  income/earnings/(P)"
"所有","所有  しょゆう n vs:  one's possessions/ownership/(P)"
"暑い","暑い  あつい adj-i:    (ant: 寒い) hot/warm/sultry/heated/  passionate/impassioned/burning (desire, etc.)/  on everybody's mind/on the radar/du jour/interested (gaze, etc.)/(P)"
"暑さ","暑さ  あつさ n:  heat (of the weather)/hotness/(P)"
"暑中見舞い","暑中見舞い 暑中見舞 しょちゅうみまい n:  (yoji) (See 暑中お見舞い) summer greeting card/inquiry after someone's health in the hot season/(P)"
"曙","曙  あけぼの n:  dawn/daybreak/beginning/(P)"
"渚","渚 汀 なぎさ n:  water's edge/beach/shore/(P)
渚 汀 水際 みぎわ n:  water's edge/shore/waterside"
"庶民","庶民  しょみん n:  common people/ordinary people/masses/(P)"
"庶民的","庶民的  しょみんてき adj-na:  popular/folk/plebian/working class/(P)"
"庶務","庶務  しょむ n:  general affairs/(P)"
"署名","署名  しょめい n vs:  signature/(P)"
"書き言葉","書き言葉 書きことば かきことば n:  (See 話し言葉) written word/written language/(P)"
"書き込む","書き込む 書きこむ かきこむ v5m vt:    to fill in (field, entry, etc.)/to fill out (form)/  to post a message (e.g. on a bulletin-board)/  to store/(P)"
"書き取り","書き取り 書取 かきとり n:    writing down from other written material/writing kanji text from hiragana/  transcription (of spoken material)/dictation/(P)"
"書き取る","書き取る 書取る かきとる v5r vt:    to write down (what someone says)/to take down dictation/to take notes (e.g. of a lecture)/  to copy out (a text)/(P)"
"書き初め","書き初め 書初め 書初 かきぞめ n:  first calligraphy of the year/(P)"
"書き直す","書き直す 書きなおす かき直す かきなおす v5s vt:  to write out/to make a fair copy/to rewrite/(P)"
"書き入れる","書き入れる  かきいれる v1 vt:  to write in"
"書き方","書き方 書きかた かきかた n:    way of writing/manner of writing/  penmanship (esp. used in old textbooks)/calligraphy/  format (e.g. of a report)/  stroke order of a character/(P)"
"書く","書く  かく v5k vt:    to write/to compose/to pen/  (See 描く・かく・1) to draw/to paint/(P)"
"書架","書架  しょか n:  bookshelf/bookcase/(P)"
"書記","書記  しょき n:    clerk/secretary/  writing down/putting on record/(P)"
"書斎","書斎  しょさい n:  study/library/den/home office/reading room/(P)"
"書籍","書籍  しょせき しょじゃく n:  book/publication/(P)"
"書店","書店  しょてん n:  bookshop/bookstore/(P)"
"書道","書道  しょどう n adj-no:  (esp. Asian calligraphy based on Chinese characters) (See カリグラフィー) calligraphy/(P)"
"書評","書評  しょひょう n vs:  book review/(P)"
"書物","書物  しょもつ n:  book/volume/(P)"
"書留","書留 書留め 書き留め かきとめ n adj-no:    (abbr) (See 書留郵便) registered mail/registered post/registration (of mail)/(n)   (putting on) record/writing down/noting down/registry/(P)"
"書類","書類  しょるい n:  document/official papers/(P)"
"諸","諸  しょ pref:  various/many/several/(P)
諸 両 双 もろ モロ pref:    (uk) both/  (諸 only) (uk) many/various/all/  (諸 only) (uk) together"
"双","双 諸 両 もろ モロ pref:    (uk) both/  (諸 only) (uk) many/various/all/  (諸 only) (uk) together
双  そう n n-suf ctr:  pair/(P)"
"諸々","諸々 諸諸 もろもろ n:  all kinds of things/various things/large number of people"
"諸君","諸君  しょくん n:    you (people)/(int)   (making appeal, etc.) gentlemen/ladies and gentlemen/my friends/everyone/(P)"
"諸国","諸国  しょこく n n-suf:  various countries/various regions/various provinces/(P)"
"両手","両手 もろ手 双手 諸手 もろて もろで そうしゅ n:  (See 両手・1) both hands
両手  りょうて n:    both hands/both arms/  (from the number of fingers on both hands; used as secret jargon) ten/(P)"
"助かる","助かる  たすかる v5r vi:    to be saved/to be rescued/to survive/  to escape harm/to be spared damage/  to be helped/to be saved trouble/(P)"
"助ける","助ける 輔ける 救ける 援ける 佑ける 扶ける 佐ける たすける v1 vt:    to save/to rescue/  to help/to assist/  to support (financially)/to contribute (to)/to provide aid/  to facilitate/to stimulate/to promote/to contribute to/(P)"
"助教授","助教授  じょきょうじゅ n:  assistant professor/associate professor/(P)"
"助言","助言  じょげん じょごん n vs adj-no:  advice/suggestion/(P)"
"助詞","助詞  じょし n:  {ling} particle/postpositional word in Japanese grammar that functions as an auxiliary to a main word/(P)"
"助手","助手  じょしゅ すけて n:    assistant/helper/  (じょしゅ only) assistant (to a professor)/(P)"
"助力","助力  じょりょく n vs:  assistance/support/(P)"
"叙勲","叙勲  じょくん n:  conferring of decorations/(P)"
"叙事詩","叙事詩  じょじし n:  (See 叙情詩・じょじょうし) descriptive poetry/epic poem/(P)"
"叙述","叙述  じょじゅつ n vs adj-no:  description/(P)"
"叙情","叙情 抒情 じょじょう n adj-no:  (ant: 叙事・じょじ) lyricism/description of one's feelings/(P)"
"女の子","女の子  めのこ n:  (arch) (See 男・おのこ) woman/girl
女の子 女の児 女のコ おんなのこ おんなのコ おんにゃのこ exp n:    girl/daughter/  young woman/(P)"
"女の人","女の人  おんなのひと exp n:  woman/(P)"
"女らしい","女らしい  おんならしい adj-i:  womanly/ladylike/feminine/(P)"
"女王","女王  じょおう じょうおう にょおう n:    queen/  (じょおう, じょうおう only) female champion/(P)"
"女権","女権  じょけん n:  women's rights"
"女子","女子  じょし おなご おみなご n adj-no:  woman/girl/(P)
女子  めこ メコ n:    (uk) (arch) (sl) vagina/  (めこ only) (uk) girl"
"女子大","女子大  じょしだい n:  (abbr) (See 女子大学) women's college/women's university/(P)"
"女神","女神  おみながみ n:  (arch) paper doll to which children pray for good weather
女神 陰神 妻神 めがみ じょしん おんながみ いんしん n:  (See 男神・おがみ) goddess/female deity/(P)"
"女性","女性  じょせい にょしょう n adj-no:    woman/female/  (じょせい only) {ling} feminine gender/(P)"
